"DateTime","Number of Cargo Ships","Number of Tanker Ships","7-day Moving Average","Prior Year: 7-day Moving Average"
"2020-02-10 00:00:00",35,11,57.285714285714285,51.57142857142857
"2020-02-11 00:00:00",36,21,58.142857142857146,51.42857142857143
"2020-02-12 00:00:00",33,22,58.142857142857146,51.42857142857143
"2020-02-13 00:00:00",42,21,58.714285714285715,52.857142857142854
"2020-02-14 00:00:00",25,13,55,52
"2020-02-15 00:00:00",29,19,53,54.285714285714285
"2020-02-16 00:00:00",34,18,51.285714285714285,57.57142857142857
"2020-02-17 00:00:00",32,19,52,56.285714285714285
"2020-02-18 00:00:00",41,10,51.142857142857146,56
"2020-02-19 00:00:00",43,27,53.285714285714285,57
"2020-02-20 00:00:00",39,20,52.714285714285715,55.857142857142854
"2020-02-21 00:00:00",26,22,54.142857142857146,55.714285714285715
"2020-02-22 00:00:00",35,11,53.857142857142854,54.857142857142854
"2020-02-23 00:00:00",38,28,55.857142857142854,51.714285714285715
"2020-02-24 00:00:00",30,17,55.285714285714285,51.714285714285715
"2020-02-25 00:00:00",44,12,56,51.857142857142854
"2020-02-26 00:00:00",24,14,51.42857142857143,50.714285714285715
"2020-02-27 00:00:00",43,18,51.714285714285715,49.714285714285715
"2020-02-28 00:00:00",38,16,52.57142857142857,50.857142857142854
"2020-02-29 00:00:00",39,20,54.42857142857143,50.42857142857143
"2020-03-01 00:00:00",36,13,52,50.285714285714285
"2020-03-02 00:00:00",29,13,51.285714285714285,50.714285714285715
"2020-03-03 00:00:00",35,28,52.285714285714285,48
"2020-03-04 00:00:00",34,23,55,47.714285714285715
"2020-03-05 00:00:00",36,18,54,50.142857142857146
"2020-03-06 00:00:00",31,23,54,49.42857142857143
"2020-03-07 00:00:00",39,11,52.714285714285715,49.857142857142854
"2020-03-08 00:00:00",44,18,54.57142857142857,51
"2020-03-09 00:00:00",30,15,55,51.285714285714285
"2020-03-10 00:00:00",37,14,53.285714285714285,54.285714285714285
"2020-03-11 00:00:00",27,19,51.714285714285715,55
"2020-03-12 00:00:00",37,13,51.142857142857146,51.57142857142857
"2020-03-13 00:00:00",40,15,51.285714285714285,54
"2020-03-14 00:00:00",44,20,53.285714285714285,55.42857142857143
"2020-03-15 00:00:00",36,19,52.285714285714285,57.857142857142854
"2020-03-16 00:00:00",35,8,52,56.42857142857143
"2020-03-17 00:00:00",29,15,51,55.42857142857143
"2020-03-18 00:00:00",38,22,53,53.285714285714285
"2020-03-19 00:00:00",30,23,53.42857142857143,55.857142857142854
"2020-03-20 00:00:00",53,23,56.42857142857143,54.142857142857146
"2020-03-21 00:00:00",42,20,56.142857142857146,52.857142857142854
"2020-03-22 00:00:00",35,12,55,50.142857142857146
"2020-03-23 00:00:00",39,15,56.57142857142857,50.42857142857143
"2020-03-24 00:00:00",32,19,57.57142857142857,50.857142857142854
"2020-03-25 00:00:00",26,16,55,54.285714285714285
"2020-03-26 00:00:00",33,19,54.857142857142854,53.57142857142857
"2020-03-27 00:00:00",45,16,52.714285714285715,53.285714285714285
"2020-03-28 00:00:00",41,22,52.857142857142854,52.714285714285715
"2020-03-29 00:00:00",34,11,52.57142857142857,51.714285714285715
"2020-03-30 00:00:00",43,18,53.57142857142857,50.57142857142857
"2020-03-31 00:00:00",38,25,55.285714285714285,50.714285714285715
"2020-04-01 00:00:00",25,16,55.142857142857146,49.714285714285715
"2020-04-02 00:00:00",44,18,56.57142857142857,49.42857142857143
"2020-04-03 00:00:00",44,12,55.857142857142854,50.42857142857143
"2020-04-04 00:00:00",47,22,56.714285714285715,50.142857142857146
"2020-04-05 00:00:00",37,17,58,50.57142857142857
"2020-04-06 00:00:00",43,26,59.142857142857146,54.285714285714285
"2020-04-07 00:00:00",37,23,58.714285714285715,54
"2020-04-08 00:00:00",38,19,61,52.714285714285715
"2020-04-09 00:00:00",27,23,59.285714285714285,53.57142857142857
