"DateTime","Number of Cargo Ships","Number of Tanker Ships","7-day Moving Average","Prior Year: 7-day Moving Average"
"2020-05-07 00:00:00",46,18,56.285714285714285,45.714285714285715
"2020-05-08 00:00:00",47,10,55.57142857142857,46.285714285714285
"2020-05-09 00:00:00",42,15,57.285714285714285,46.857142857142854
"2020-05-10 00:00:00",46,10,57.42857142857143,49.142857142857146
"2020-05-11 00:00:00",31,11,55.142857142857146,46.57142857142857
"2020-05-12 00:00:00",34,9,53,44.714285714285715
"2020-05-13 00:00:00",39,12,52.857142857142854,43.714285714285715
"2020-05-14 00:00:00",39,12,51,41.714285714285715
"2020-05-15 00:00:00",40,11,50.142857142857146,43
"2020-05-16 00:00:00",44,16,50.57142857142857,45.42857142857143
"2020-05-17 00:00:00",39,15,50.285714285714285,43.714285714285715
"2020-05-18 00:00:00",53,22,55,48.42857142857143
"2020-05-19 00:00:00",45,9,56.57142857142857,48
"2020-05-20 00:00:00",63,8,59.42857142857143,47.142857142857146
"2020-05-21 00:00:00",47,14,60.857142857142854,48
"2020-05-22 00:00:00",37,12,60.57142857142857,47.714285714285715
"2020-05-23 00:00:00",54,16,62,46.42857142857143
"2020-05-24 00:00:00",36,9,60.714285714285715,47.285714285714285
"2020-05-25 00:00:00",26,4,54.285714285714285,44.42857142857143
"2020-05-26 00:00:00",28,13,52.42857142857143,44.714285714285715
"2020-05-27 00:00:00",62,18,53.714285714285715,44.714285714285715
"2020-05-28 00:00:00",44,14,53.285714285714285,45.57142857142857
"2020-05-29 00:00:00",41,9,53.42857142857143,48.142857142857146
"2020-05-30 00:00:00",59,16,54.142857142857146,49.57142857142857
"2020-05-31 00:00:00",51,13,56.857142857142854,48
"2020-06-01 00:00:00",51,18,62.42857142857143,49.714285714285715
"2020-06-02 00:00:00",50,12,65.42857142857143,51.285714285714285
"2020-06-03 00:00:00",24,12,59.142857142857146,54.57142857142857
"2020-06-04 00:00:00",47,9,58.857142857142854,52.285714285714285
"2020-06-05 00:00:00",59,10,61.57142857142857,47.57142857142857
"2020-06-06 00:00:00",31,11,56.857142857142854,46.142857142857146
"2020-06-07 00:00:00",40,12,55.142857142857146,48.857142857142854
"2020-06-08 00:00:00",45,11,53.285714285714285,50.142857142857146
"2020-06-09 00:00:00",40,17,52.57142857142857,50.142857142857146
"2020-06-10 00:00:00",47,11,55.714285714285715,46.42857142857143
"2020-06-11 00:00:00",17,7,51.142857142857146,46
"2020-06-12 00:00:00",21,8,45.42857142857143,49
"2020-06-13 00:00:00",41,18,47.857142857142854,51.142857142857146
"2020-06-14 00:00:00",60,11,50.57142857142857,49.857142857142854
"2020-06-15 00:00:00",47,12,51,48.857142857142854
"2020-06-16 00:00:00",43,17,51.42857142857143,49.42857142857143
"2020-06-17 00:00:00",48,15,52.142857142857146,52.285714285714285
"2020-06-18 00:00:00",43,10,56.285714285714285,54.42857142857143
"2020-06-19 00:00:00",47,20,61.714285714285715,54
"2020-06-20 00:00:00",52,15,62.857142857142854,51.42857142857143
"2020-06-21 00:00:00",39,17,60.714285714285715,49.142857142857146
"2020-06-22 00:00:00",40,13,59.857142857142854,50.714285714285715
"2020-06-23 00:00:00",33,14,58,52.42857142857143
"2020-06-24 00:00:00",35,13,55.857142857142854,50.285714285714285
"2020-06-25 00:00:00",34,14,55.142857142857146,51.857142857142854
"2020-06-26 00:00:00",35,15,52.714285714285715,52.285714285714285
"2020-06-27 00:00:00",13,5,45.714285714285715,52.42857142857143
"2020-06-28 00:00:00",10,4,39.714285714285715,55.285714285714285
"2020-06-29 00:00:00",34,13,38.857142857142854,54
"2020-06-30 00:00:00",75,19,45.57142857142857,50.142857142857146
"2020-07-01 00:00:00",59,15,49.285714285714285,49.285714285714285
"2020-07-02 00:00:00",59,15,53,48.714285714285715
"2020-07-03 00:00:00",51,12,54.857142857142854,48
"2020-07-04 00:00:00",43,14,60.42857142857143,47.142857142857146
"2020-07-05 00:00:00",26,11,63.714285714285715,47.42857142857143
"2020-07-06 00:00:00",42,20,65.85714285714286,43.857142857142854
"2020-07-07 00:00:00",47,20,62,45.857142857142854
"2020-07-08 00:00:00",57,10,61,47
"2020-07-09 00:00:00",39,13,57.857142857142854,48.142857142857146
"2020-07-10 00:00:00",60,13,59.285714285714285,49
"2020-07-11 00:00:00",31,14,57.57142857142857,52.142857142857146
"2020-07-12 00:00:00",30,14,58.57142857142857,53.857142857142854
"2020-07-13 00:00:00",9,4,51.57142857142857,57.57142857142857
"2020-07-14 00:00:00",11,7,44.57142857142857,57.857142857142854
"2020-07-15 00:00:00",64,18,46.714285714285715,58
"2020-07-16 00:00:00",92,19,55.142857142857146,56.714285714285715
"2020-07-17 00:00:00",82,22,59.57142857142857,56.57142857142857
"2020-07-18 00:00:00",63,19,64.85714285714286,53.857142857142854
"2020-07-19 00:00:00",53,15,68.28571428571429,50.142857142857146
"2020-07-20 00:00:00",59,23,78.14285714285714,50.57142857142857
"2020-07-21 00:00:00",58,13,85.71428571428571,51
"2020-07-22 00:00:00",58,11,83.85714285714286,51.142857142857146
"2020-07-23 00:00:00",44,16,76.57142857142857,49.42857142857143
"2020-07-24 00:00:00",31,10,67.57142857142857,48.857142857142854
"2020-07-25 00:00:00",53,15,65.57142857142857,48.714285714285715
"2020-07-26 00:00:00",45,9,63.57142857142857,52.57142857142857
"2020-07-27 00:00:00",31,15,58.42857142857143,53.285714285714285
"2020-07-28 00:00:00",41,10,55.57142857142857,54.285714285714285
"2020-07-29 00:00:00",42,20,54.57142857142857,53.857142857142854
"2020-07-30 00:00:00",45,14,54.42857142857143,53.714285714285715
"2020-07-31 00:00:00",57,12,58.42857142857143,54
"2020-08-01 00:00:00",54,12,58.142857142857146,55.285714285714285
"2020-08-02 00:00:00",56,12,60.142857142857146,53.714285714285715
"2020-08-03 00:00:00",45,19,62.714285714285715,51.714285714285715
"2020-08-04 00:00:00",34,12,62,48.142857142857146
"2020-08-05 00:00:00",50,16,62.57142857142857,51.285714285714285
"2020-08-06 00:00:00",49,12,62.857142857142854,53
"2020-08-07 00:00:00",44,13,61.142857142857146,53.285714285714285
"2020-08-08 00:00:00",34,10,58,54.714285714285715
"2020-08-09 00:00:00",35,11,54.857142857142854,55.857142857142854
"2020-08-10 00:00:00",43,13,53.714285714285715,54.142857142857146
"2020-08-11 00:00:00",34,16,54.285714285714285,55.57142857142857
"2020-08-12 00:00:00",29,9,50.285714285714285,52.714285714285715
"2020-08-13 00:00:00",37,12,48.57142857142857,51.857142857142854
"2020-08-14 00:00:00",65,11,51.285714285714285,51.714285714285715
"2020-08-15 00:00:00",40,13,52.57142857142857,51.142857142857146
"2020-08-16 00:00:00",37,17,53.714285714285715,49.857142857142854
"2020-08-17 00:00:00",49,8,53.857142857142854,51.857142857142854
"2020-08-18 00:00:00",32,9,52.57142857142857,51.142857142857146
"2020-08-19 00:00:00",51,16,56.714285714285715,50.42857142857143
"2020-08-20 00:00:00",45,9,57.42857142857143,52.285714285714285
"2020-08-21 00:00:00",50,18,56.285714285714285,52.285714285714285
"2020-08-22 00:00:00",45,22,58.285714285714285,54.142857142857146
"2020-08-23 00:00:00",51,14,59.857142857142854,52.142857142857146
"2020-08-24 00:00:00",46,16,60.57142857142857,52.285714285714285
"2020-08-25 00:00:00",36,14,61.857142857142854,51.57142857142857
"2020-08-26 00:00:00",32,13,58.714285714285715,50.285714285714285
"2020-08-27 00:00:00",49,11,59.57142857142857,49.857142857142854
"2020-08-28 00:00:00",37,11,56.714285714285715,50.285714285714285
"2020-08-29 00:00:00",50,12,56,46.714285714285715
"2020-08-30 00:00:00",28,7,51.714285714285715,47.42857142857143
"2020-08-31 00:00:00",43,8,50.142857142857146,46.42857142857143
"2020-09-01 00:00:00",45,16,51.714285714285715,47.142857142857146
"2020-09-02 00:00:00",40,17,53.42857142857143,49.42857142857143
"2020-09-03 00:00:00",51,11,53.714285714285715,47.42857142857143
"2020-09-04 00:00:00",52,14,56.285714285714285,46.57142857142857
"2020-09-05 00:00:00",42,9,54.714285714285715,48.142857142857146
"2020-09-06 00:00:00",48,11,58.142857142857146,48.857142857142854
"2020-09-07 00:00:00",36,24,59.42857142857143,50
"2020-09-08 00:00:00",35,8,56.857142857142854,50.57142857142857
"2020-09-09 00:00:00",50,13,57.714285714285715,51.285714285714285
"2020-09-10 00:00:00",37,14,56.142857142857146,54.142857142857146
"2020-09-11 00:00:00",29,13,52.714285714285715,56.142857142857146
"2020-09-12 00:00:00",55,12,55,52.857142857142854
"2020-09-13 00:00:00",49,9,54.857142857142854,53.857142857142854
"2020-09-14 00:00:00",32,10,52.285714285714285,53.42857142857143
"2020-09-15 00:00:00",49,25,56.714285714285715,53.57142857142857
"2020-09-16 00:00:00",50,17,57.285714285714285,55.857142857142854
"2020-09-17 00:00:00",35,20,57.857142857142854,53.42857142857143
"2020-09-18 00:00:00",39,12,59.142857142857146,52
"2020-09-19 00:00:00",39,15,57.285714285714285,53.57142857142857
"2020-09-20 00:00:00",33,9,55,53
"2020-09-21 00:00:00",26,11,54.285714285714285,52.42857142857143
"2020-09-22 00:00:00",47,10,51.857142857142854,54.857142857142854
"2020-09-23 00:00:00",42,14,50.285714285714285,52.857142857142854
"2020-09-24 00:00:00",51,14,51.714285714285715,52.857142857142854
"2020-09-25 00:00:00",41,15,52.42857142857143,52.57142857142857
"2020-09-26 00:00:00",31,8,50.285714285714285,55
"2020-09-27 00:00:00",47,9,52.285714285714285,56
"2020-09-28 00:00:00",44,13,55.142857142857146,55.57142857142857
"2020-09-29 00:00:00",30,16,53.57142857142857,54.57142857142857
"2020-09-30 00:00:00",49,15,54.714285714285715,55.285714285714285
"2020-10-01 00:00:00",37,10,52.142857142857146,56.857142857142854
"2020-10-02 00:00:00",24,10,49,57.57142857142857
"2020-10-03 00:00:00",36,11,50.142857142857146,58.142857142857146
"2020-10-04 00:00:00",40,14,49.857142857142854,55.714285714285715
"2020-10-05 00:00:00",49,11,50.285714285714285,57.714285714285715
"2020-10-06 00:00:00",52,13,53,56
"2020-10-07 00:00:00",42,13,51.714285714285715,53.285714285714285
"2020-10-08 00:00:00",36,17,52.57142857142857,51.714285714285715
"2020-10-09 00:00:00",29,11,53.42857142857143,51.57142857142857
"2020-10-10 00:00:00",41,11,54.142857142857146,50.42857142857143
"2020-10-11 00:00:00",31,10,52.285714285714285,51
"2020-10-12 00:00:00",44,15,52.142857142857146,50
"2020-10-13 00:00:00",32,11,49,51
"2020-10-14 00:00:00",30,13,47.285714285714285,53.142857142857146
"2020-10-15 00:00:00",43,12,47.57142857142857,54.285714285714285
"2020-10-16 00:00:00",35,12,48.57142857142857,52.57142857142857
"2020-10-17 00:00:00",56,11,50.714285714285715,53.714285714285715
"2020-10-18 00:00:00",37,11,51.714285714285715,54.857142857142854
"2020-10-19 00:00:00",39,16,51.142857142857146,53.57142857142857
"2020-10-20 00:00:00",36,9,51.42857142857143,52.285714285714285
"2020-10-21 00:00:00",29,10,50.857142857142854,49.857142857142854
"2020-10-22 00:00:00",42,15,51.142857142857146,49.142857142857146
"2020-10-23 00:00:00",40,13,52,51
"2020-10-24 00:00:00",51,12,51.42857142857143,47.57142857142857
"2020-10-25 00:00:00",31,10,50.42857142857143,46.57142857142857
"2020-10-26 00:00:00",33,14,49.285714285714285,48.142857142857146
"2020-10-27 00:00:00",41,9,50,45.42857142857143
"2020-10-28 00:00:00",43,12,52.285714285714285,46
"2020-10-29 00:00:00",42,9,51.42857142857143,46.57142857142857
"2020-10-30 00:00:00",28,9,49.142857142857146,48.714285714285715
"2020-10-31 00:00:00",37,14,47.42857142857143,50.857142857142854
"2020-11-01 00:00:00",28,14,47.57142857142857,50.42857142857143
"2020-11-02 00:00:00",34,10,47.142857142857146,49.714285714285715
"2020-11-03 00:00:00",40,11,47.285714285714285,52.142857142857146
"2020-11-04 00:00:00",35,18,47,55.57142857142857
"2020-11-05 00:00:00",43,13,47.714285714285715,54.142857142857146
"2020-11-06 00:00:00",43,8,49.714285714285715,49.57142857142857
"2020-11-07 00:00:00",24,7,46.857142857142854,48.42857142857143
"2020-11-08 00:00:00",26,13,46.42857142857143,48.714285714285715
"2020-11-09 00:00:00",42,15,48.285714285714285,47.714285714285715
"2020-11-10 00:00:00",33,14,47.714285714285715,49.42857142857143
"2020-11-11 00:00:00",35,12,46.857142857142854,45
"2020-11-12 00:00:00",44,12,46.857142857142854,45.714285714285715
"2020-11-13 00:00:00",38,11,46.57142857142857,48.714285714285715
"2020-11-14 00:00:00",39,9,49,49.714285714285715
"2020-11-15 00:00:00",40,9,50.42857142857143,50
"2020-11-16 00:00:00",40,19,50.714285714285715,49.285714285714285
"2020-11-17 00:00:00",48,15,53,46.42857142857143
"2020-11-18 00:00:00",28,14,52.285714285714285,47.714285714285715
"2020-11-19 00:00:00",32,11,50.42857142857143,47
"2020-11-20 00:00:00",32,10,49.42857142857143,45.857142857142854
"2020-11-21 00:00:00",44,11,50.42857142857143,45.142857142857146
"2020-11-22 00:00:00",33,15,50.285714285714285,46.42857142857143
"2020-11-23 00:00:00",35,10,48.285714285714285,46.142857142857146
"2020-11-24 00:00:00",40,14,47,46.42857142857143
"2020-11-25 00:00:00",28,6,45.857142857142854,46.142857142857146
"2020-11-26 00:00:00",40,11,47,46.857142857142854
"2020-11-27 00:00:00",39,7,47.57142857142857,46.142857142857146
"2020-11-28 00:00:00",42,12,47.42857142857143,47.714285714285715
"2020-11-29 00:00:00",52,15,50.142857142857146,44.42857142857143
"2020-11-30 00:00:00",37,6,49.857142857142854,45.857142857142854
"2020-12-01 00:00:00",29,9,47.57142857142857,47
"2020-12-02 00:00:00",18,10,46.714285714285715,47.142857142857146
"2020-12-03 00:00:00",28,13,45.285714285714285,45.57142857142857
"2020-12-04 00:00:00",38,8,45.285714285714285,44.285714285714285
"2020-12-05 00:00:00",31,11,43.57142857142857,41.285714285714285
"2020-12-06 00:00:00",29,12,39.857142857142854,43.42857142857143
"2020-12-07 00:00:00",39,14,41.285714285714285,43.142857142857146
"2020-12-08 00:00:00",35,14,42.857142857142854,41.714285714285715
"2020-12-09 00:00:00",43,13,46.857142857142854,42.857142857142854
"2020-12-10 00:00:00",42,17,49.42857142857143,45.142857142857146
"2020-12-11 00:00:00",39,11,50,47.42857142857143
"2020-12-12 00:00:00",35,15,51.142857142857146,46.42857142857143
"2020-12-13 00:00:00",31,6,50.57142857142857,44.57142857142857
"2020-12-14 00:00:00",27,17,49.285714285714285,43.142857142857146
"2020-12-15 00:00:00",34,12,48.857142857142854,42.42857142857143
"2020-12-16 00:00:00",35,9,47.142857142857146,42.285714285714285
"2020-12-17 00:00:00",28,9,44,40.142857142857146
"2020-12-18 00:00:00",26,12,42.285714285714285,38.42857142857143
"2020-12-19 00:00:00",23,11,40,39.857142857142854
"2020-12-20 00:00:00",29,13,40.714285714285715,40.857142857142854
"2020-12-21 00:00:00",39,14,42,42.42857142857143
"2020-12-22 00:00:00",36,15,42.714285714285715,42.714285714285715
"2020-12-23 00:00:00",38,12,43.57142857142857,40.57142857142857
"2020-12-24 00:00:00",31,8,43.857142857142854,41.285714285714285
"2020-12-25 00:00:00",22,17,44,41.57142857142857
"2020-12-26 00:00:00",28,15,45.285714285714285,39.714285714285715
"2020-12-27 00:00:00",25,11,44.42857142857143,38.57142857142857
"2020-12-28 00:00:00",21,18,42.42857142857143,37.857142857142854
"2020-12-29 00:00:00",33,12,41.57142857142857,39.57142857142857
"2020-12-30 00:00:00",29,7,39.57142857142857,39.714285714285715
"2020-12-31 00:00:00",21,13,38.857142857142854,38.857142857142854
"2021-01-01 00:00:00",29,15,39.57142857142857,38.857142857142854
"2021-01-02 00:00:00",36,10,40,41.714285714285715
"2021-01-03 00:00:00",28,8,40,40.142857142857146
"2021-01-04 00:00:00",37,11,41.285714285714285,38
"2021-01-05 00:00:00",34,9,41,36.714285714285715
"2021-01-06 00:00:00",29,18,42.57142857142857,38.857142857142854
"2021-01-07 00:00:00",38,19,45.857142857142854,39.857142857142854
"2021-01-08 00:00:00",27,12,45.142857142857146,38.857142857142854
"2021-01-09 00:00:00",33,14,45.285714285714285,36.57142857142857
"2021-01-10 00:00:00",28,9,45.42857142857143,37.857142857142854
"2021-01-11 00:00:00",24,10,43.42857142857143,40.714285714285715
"2021-01-12 00:00:00",42,11,44.857142857142854,41.42857142857143
"2021-01-13 00:00:00",33,10,44.285714285714285,41.142857142857146
"2021-01-14 00:00:00",35,10,42.57142857142857,41.714285714285715
"2021-01-15 00:00:00",47,15,45.857142857142854,42.57142857142857
"2021-01-16 00:00:00",30,8,44.57142857142857,42.857142857142854
"2021-01-17 00:00:00",29,12,45.142857142857146,43.142857142857146
"2021-01-18 00:00:00",31,11,46.285714285714285,42.142857142857146
"2021-01-19 00:00:00",34,12,45.285714285714285,40.857142857142854
"2021-01-20 00:00:00",32,13,45.57142857142857,39.42857142857143
"2021-01-21 00:00:00",44,8,46.57142857142857,38
"2021-01-22 00:00:00",24,8,42.285714285714285,37.57142857142857
"2021-01-23 00:00:00",27,6,41.57142857142857,38.857142857142854
"2021-01-24 00:00:00",32,8,41.42857142857143,39.142857142857146
"2021-01-25 00:00:00",29,9,40.857142857142854,37.857142857142854
"2021-01-26 00:00:00",36,8,40.57142857142857,36.285714285714285
"2021-01-27 00:00:00",40,6,40.714285714285715,34.714285714285715
"2021-01-28 00:00:00",27,15,39.285714285714285,35
"2021-01-29 00:00:00",22,13,39.714285714285715,34.857142857142854
"2021-01-30 00:00:00",34,15,42,33.57142857142857
"2021-01-31 00:00:00",32,10,42.285714285714285,32.857142857142854
"2021-02-01 00:00:00",40,14,44.57142857142857,34.857142857142854
"2021-02-02 00:00:00",30,19,45.285714285714285,40.857142857142854
"2021-02-03 00:00:00",27,9,43.857142857142854,43.142857142857146
"2021-02-04 00:00:00",34,13,44.57142857142857,45.285714285714285
"2021-02-05 00:00:00",36,9,46,47
"2021-02-06 00:00:00",32,10,45,49
"2021-02-07 00:00:00",35,15,46.142857142857146,51.285714285714285
"2021-02-08 00:00:00",25,10,43.42857142857143,51.857142857142854
"2021-02-09 00:00:00",35,16,43.714285714285715,50
"2021-02-10 00:00:00",28,10,44,51.285714285714285
"2021-02-11 00:00:00",48,16,46.42857142857143,51.57142857142857
"2021-02-12 00:00:00",40,12,47.42857142857143,49.142857142857146
"2021-02-13 00:00:00",36,14,48.57142857142857,48
"2021-02-14 00:00:00",34,9,47.57142857142857,47.857142857142854
"2021-02-15 00:00:00",32,7,48.142857142857146,47.857142857142854
"2021-02-16 00:00:00",31,13,47.142857142857146,47.857142857142854
"2021-02-17 00:00:00",37,11,48.57142857142857,47
"2021-02-18 00:00:00",29,11,45.142857142857146,44.57142857142857
"2021-02-19 00:00:00",31,9,43.42857142857143,47.142857142857146
"2021-02-20 00:00:00",41,15,44.285714285714285,47
"2021-02-21 00:00:00",28,11,43.714285714285715,46
"2021-02-22 00:00:00",43,18,46.857142857142854,45.857142857142854
"2021-02-23 00:00:00",28,11,46.142857142857146,43.42857142857143
"2021-02-24 00:00:00",43,17,47.857142857142854,41.57142857142857
"2021-02-25 00:00:00",45,13,50.42857142857143,42.714285714285715
"2021-02-26 00:00:00",38,14,52.142857142857146,39.57142857142857
"2021-02-27 00:00:00",32,9,50,40.57142857142857
"2021-02-28 00:00:00",39,9,51.285714285714285,39.57142857142857
"2021-03-01 00:00:00",42,16,50.857142857142854,38.857142857142854
"2021-03-02 00:00:00",44,14,53.57142857142857,40.142857142857146
"2021-03-03 00:00:00",43,13,53,42.857142857142854
"2021-03-04 00:00:00",38,14,52.142857142857146,41.714285714285715
"2021-03-05 00:00:00",34,12,51.285714285714285,43.285714285714285
"2021-03-06 00:00:00",36,10,52,42.42857142857143
"2021-03-07 00:00:00",30,13,51.285714285714285,43.42857142857143
"2021-03-08 00:00:00",40,9,50,42.57142857142857
"2021-03-09 00:00:00",36,6,47.714285714285715,42
"2021-03-10 00:00:00",42,14,47.714285714285715,40.42857142857143
"2021-03-11 00:00:00",36,24,48.857142857142854,42.42857142857143
"2021-03-12 00:00:00",35,11,48.857142857142854,43.142857142857146
"2021-03-13 00:00:00",30,10,48,43.142857142857146
"2021-03-14 00:00:00",35,8,48,43.714285714285715
"2021-03-15 00:00:00",35,6,46.857142857142854,44.857142857142854
"2021-03-16 00:00:00",35,11,47.42857142857143,45
"2021-03-17 00:00:00",39,11,46.57142857142857,45.142857142857146
"2021-03-18 00:00:00",49,15,47.142857142857146,44
"2021-03-19 00:00:00",35,15,47.714285714285715,46.142857142857146
"2021-03-20 00:00:00",31,14,48.42857142857143,45.857142857142854
"2021-03-21 00:00:00",40,13,49.857142857142854,44.57142857142857
"2021-03-22 00:00:00",21,11,48.57142857142857,45
"2021-03-23 00:00:00",44,10,49.714285714285715,45.42857142857143
"2021-03-24 00:00:00",41,11,50,45.57142857142857
"2021-03-25 00:00:00",39,16,48.714285714285715,44.142857142857146
"2021-03-26 00:00:00",32,13,48,40.285714285714285
"2021-03-27 00:00:00",36,14,48.714285714285715,42.42857142857143
"2021-03-28 00:00:00",33,20,48.714285714285715,46.285714285714285
"2021-03-29 00:00:00",42,8,51.285714285714285,46
"2021-03-30 00:00:00",27,12,49.142857142857146,45.57142857142857
"2021-03-31 00:00:00",37,7,48,46.714285714285715
"2021-04-01 00:00:00",44,8,47.57142857142857,47.142857142857146
"2021-04-02 00:00:00",39,18,49.285714285714285,48
"2021-04-03 00:00:00",46,12,50.42857142857143,46.42857142857143
"2021-04-04 00:00:00",44,13,51,43.57142857142857
"2021-04-05 00:00:00",27,10,49.142857142857146,44.142857142857146
"2021-04-06 00:00:00",35,15,50.714285714285715,46.42857142857143
"2021-04-07 00:00:00",43,28,54.57142857142857,43.714285714285715
"2021-04-08 00:00:00",44,16,55.714285714285715,44
"2021-04-09 00:00:00",36,17,55.142857142857146,47
"2021-04-10 00:00:00",41,21,55.714285714285715,48.42857142857143
"2021-04-11 00:00:00",33,7,53.285714285714285,49.714285714285715
"2021-04-12 00:00:00",38,17,55.857142857142854,48.57142857142857
"2021-04-13 00:00:00",43,13,56.714285714285715,48.42857142857143
"2021-04-14 00:00:00",37,16,54.142857142857146,52.57142857142857
"2021-04-15 00:00:00",39,12,52.857142857142854,55.857142857142854
"2021-04-16 00:00:00",22,14,50.42857142857143,56.142857142857146
"2021-04-17 00:00:00",42,17,50,57
"2021-04-18 00:00:00",45,11,52.285714285714285,57
"2021-04-19 00:00:00",28,12,50.142857142857146,58.285714285714285
"2021-04-20 00:00:00",51,13,51.285714285714285,55.714285714285715
"2021-04-21 00:00:00",40,14,51.42857142857143,55.142857142857146
"2021-04-22 00:00:00",40,16,52.142857142857146,53.285714285714285
"2021-04-23 00:00:00",39,12,54.285714285714285,51.42857142857143
"2021-04-24 00:00:00",42,14,53.857142857142854,49.857142857142854
"2021-04-25 00:00:00",57,13,55.857142857142854,49.285714285714285
"2021-04-26 00:00:00",37,9,56.714285714285715,49.714285714285715
"2021-04-27 00:00:00",45,8,55.142857142857146,52.42857142857143
"2021-04-28 00:00:00",40,13,55,51
"2021-04-29 00:00:00",32,10,53,50.57142857142857
"2021-04-30 00:00:00",21,10,50.142857142857146,51.285714285714285
"2021-05-01 00:00:00",30,10,47.857142857142854,53.285714285714285
"2021-05-02 00:00:00",27,24,45.142857142857146,52.714285714285715
"2021-05-03 00:00:00",33,11,44.857142857142854,53
"2021-05-04 00:00:00",50,10,45.857142857142854,53.142857142857146
"2021-05-05 00:00:00",28,12,44,54.42857142857143
"2021-05-06 00:00:00",31,9,43.714285714285715,55.142857142857146
"2021-05-07 00:00:00",32,18,46.42857142857143,56.285714285714285
"2021-05-08 00:00:00",40,12,48.142857142857146,55.57142857142857
"2021-05-09 00:00:00",41,15,48.857142857142854,57.285714285714285
"2021-05-10 00:00:00",20,11,47,57.42857142857143
"2021-05-11 00:00:00",38,12,45.57142857142857,55.142857142857146
"2021-05-12 00:00:00",48,10,48.142857142857146,53
"2021-05-13 00:00:00",40,18,50.714285714285715,52.857142857142854
"2021-05-14 00:00:00",49,21,53.57142857142857,51
"2021-05-15 00:00:00",37,11,53,50.142857142857146
"2021-05-16 00:00:00",54,16,55,50.57142857142857
"2021-05-17 00:00:00",31,16,57.285714285714285,50.285714285714285
"2021-05-18 00:00:00",36,10,56.714285714285715,55
"2021-05-19 00:00:00",46,22,58.142857142857146,56.57142857142857
"2021-05-20 00:00:00",22,10,54.42857142857143,59.42857142857143
"2021-05-21 00:00:00",29,6,49.42857142857143,60.857142857142854
"2021-05-22 00:00:00",37,7,48.857142857142854,60.57142857142857
"2021-05-23 00:00:00",34,17,46.142857142857146,62
"2021-05-24 00:00:00",55,20,50.142857142857146,60.714285714285715
"2021-05-25 00:00:00",35,17,51,54.285714285714285
"2021-05-26 00:00:00",37,19,49.285714285714285,52.42857142857143
"2021-05-27 00:00:00",36,11,51.42857142857143,53.714285714285715
"2021-05-28 00:00:00",31,17,53.285714285714285,53.285714285714285
"2021-05-29 00:00:00",36,9,53.42857142857143,53.42857142857143
"2021-05-30 00:00:00",44,9,53.714285714285715,54.142857142857146
"2021-05-31 00:00:00",34,9,49.142857142857146,56.857142857142854
"2021-06-01 00:00:00",31,13,48,62.42857142857143
"2021-06-02 00:00:00",49,14,49,65.42857142857143
"2021-06-03 00:00:00",23,7,46.57142857142857,59.142857142857146
"2021-06-04 00:00:00",37,11,46.57142857142857,58.857142857142854
"2021-06-05 00:00:00",35,8,46.285714285714285,61.57142857142857
"2021-06-06 00:00:00",35,18,46.285714285714285,56.857142857142854
"2021-06-07 00:00:00",46,10,48.142857142857146,55.142857142857146
"2021-06-08 00:00:00",45,18,50.857142857142854,53.285714285714285
"2021-06-09 00:00:00",47,9,49.857142857142854,52.57142857142857
"2021-06-10 00:00:00",35,15,52.714285714285715,55.714285714285715
"2021-06-11 00:00:00",48,15,54.857142857142854,51.142857142857146
"2021-06-12 00:00:00",36,11,55.42857142857143,45.42857142857143
"2021-06-13 00:00:00",38,18,55.857142857142854,47.857142857142854
"2021-06-14 00:00:00",37,13,55,50.57142857142857
"2021-06-15 00:00:00",39,13,53.42857142857143,51
"2021-06-16 00:00:00",47,12,53.857142857142854,51.42857142857143
"2021-06-17 00:00:00",41,6,53.42857142857143,52.142857142857146
"2021-06-18 00:00:00",30,14,50.714285714285715,56.285714285714285
"2021-06-19 00:00:00",36,18,51.714285714285715,61.714285714285715
"2021-06-20 00:00:00",49,14,52.714285714285715,62.857142857142854
"2021-06-21 00:00:00",47,11,53.857142857142854,60.714285714285715
"2021-06-22 00:00:00",31,15,53,59.857142857142854
"2021-06-23 00:00:00",32,10,50.57142857142857,58
"2021-06-24 00:00:00",40,6,50.42857142857143,55.857142857142854
"2021-06-25 00:00:00",27,12,49.714285714285715,55.142857142857146
"2021-06-26 00:00:00",27,10,47.285714285714285,52.714285714285715
"2021-06-27 00:00:00",37,12,45.285714285714285,45.714285714285715
"2021-06-28 00:00:00",55,11,46.42857142857143,39.714285714285715
"2021-06-29 00:00:00",48,7,47.714285714285715,38.857142857142854
"2021-06-30 00:00:00",38,7,48.142857142857146,45.57142857142857
"2021-07-01 00:00:00",27,8,46.57142857142857,49.285714285714285
"2021-07-02 00:00:00",45,10,48.857142857142854,53
"2021-07-03 00:00:00",26,13,49.142857142857146,54.857142857142854
"2021-07-04 00:00:00",27,5,46.714285714285715,60.42857142857143
"2021-07-05 00:00:00",51,7,45.57142857142857,63.714285714285715
"2021-07-06 00:00:00",55,23,48.857142857142854,65.85714285714286
"2021-07-07 00:00:00",33,12,48.857142857142854,62
"2021-07-08 00:00:00",42,14,51.857142857142854,61
"2021-07-09 00:00:00",46,12,52.285714285714285,57.857142857142854
"2021-07-10 00:00:00",34,11,53.142857142857146,59.285714285714285
"2021-07-11 00:00:00",43,6,55.57142857142857,57.57142857142857
